内蒙古,#genre#
中国教育2 576,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225850/index.m3u8?fmt=ts2hls
中国教育4 576,http://[2409:8087:1070:301:2026::1e]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225892/index.m3u8?fmt=ts2hls
内蒙古卫视 576,http://[2409:8087:1070:301:2026::15]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225765/index.m3u8?fmt=ts2hls
东南卫视 576,http://[2409:8087:1030:201:2022::29]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225643/index.m3u8?fmt=ts2hls
东方卫视 576,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225641/index.m3u8?fmt=ts2hls
云南卫视 576,http://[2409:8087:1050:301:2026::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225642/index.m3u8?fmt=ts2hls
北京卫视 576,http://[2409:8087:1050:301:2026::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225654/index.m3u8?fmt=ts2hls
吉林卫视 576,http://[2409:8087:1020:301:2026::27]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225647/index.m3u8?fmt=ts2hls
四川卫视 576,http://[2409:8087:1020:301:2026::16]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225653/index.m3u8?fmt=ts2hls
天津卫视 576,http://[2409:8087:1070:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225634/index.m3u8?fmt=ts2hls
宁夏卫视 576,http://[2409:8087:1020:301:2026::27]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225638/index.m3u8?fmt=ts2hls
安徽卫视 576,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225651/index.m3u8?fmt=ts2hls
山东卫视 576,http://[2409:8087:1070:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225631/index.m3u8?fmt=ts2hls
山西卫视 576,http://[2409:8087:1020:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225629/index.m3u8?fmt=ts2hls
广东卫视 576,http://[2409:8087:1050:301:2026::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225635/index.m3u8?fmt=ts2hls
广西卫视 576,http://[2409:8087:1070:301:2026::1e]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225645/index.m3u8?fmt=ts2hls
新疆卫视 576,http://[2409:8087:1050:301:2026::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225630/index.m3u8?fmt=ts2hls
江苏卫视 576,http://[2409:8087:1070:301:2026::25]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225657/index.m3u8?fmt=ts2hls
江西卫视 576,http://[2409:8087:1070:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225652/index.m3u8?fmt=ts2hls
河北卫视 576,http://[2409:8087:1070:301:2026::1e]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225648/index.m3u8?fmt=ts2hls
河南卫视 576,http://[2409:8087:1070:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225636/index.m3u8?fmt=ts2hls
浙江卫视 576,http://[2409:8087:1020:301:2026::16]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225656/index.m3u8?fmt=ts2hls
海南卫视 576,http://[2409:8087:1070:301:2026::1e]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225644/index.m3u8?fmt=ts2hls
深圳卫视 576,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225646/index.m3u8?fmt=ts2hls
湖北卫视 576,http://[2409:8087:1020:301:2026::2f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225633/index.m3u8?fmt=ts2hls
湖南卫视 576,http://[2409:8087:1070:301:2026::25]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225659/index.m3u8?fmt=ts2hls
甘肃卫视 576,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225632/index.m3u8?fmt=ts2hls
西藏卫视 576,http://[2409:8087:1050:301:2026::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225627/index.m3u8?fmt=ts2hls
贵州卫视 576,http://[2409:8087:1070:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225640/index.m3u8?fmt=ts2hls
辽宁卫视 576,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225639/index.m3u8?fmt=ts2hls
重庆卫视 576,http://[2409:8087:1020:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225649/index.m3u8?fmt=ts2hls
陕西卫视 576,http://[2409:8087:1050:301:2026::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225637/index.m3u8?fmt=ts2hls
青海卫视 576,http://[2409:8087:1070:301:2026::1e]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225628/index.m3u8?fmt=ts2hls
黑龙江卫视 576,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225650/index.m3u8?fmt=ts2hls
山东教育卫视 576,http://[2409:8087:1020:301:2026::2a]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225773/index.m3u8?fmt=ts2hls
新疆兵团卫视 576,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225626/index.m3u8?fmt=ts2hls
海南三沙卫视 576,http://[2409:8087:1070:301:2028::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225940/index.m3u8?fmt=ts2hls
SiTV七彩戏剧 576,http://[2409:8087:1020:301:2026::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225696/index.m3u8?fmt=ts2hls
SiTV东方财经 576,http://[2409:8087:1020:301:2026::2f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225697/index.m3u8?fmt=ts2hls
SiTV全纪实 576,http://[2409:8087:1020:301:2026::21]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225692/index.m3u8?fmt=ts2hls
SiTV动漫秀场 576,http://[2409:8087:1020:301:2026::2e]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225777/index.m3u8?fmt=ts2hls
SiTV极速汽车 576,http://[2409:8087:1020:301:2026::26]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225690/index.m3u8?fmt=ts2hls
SiTV游戏风云 576,http://[2409:8087:1020:301:2026::22]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225695/index.m3u8?fmt=ts2hls
SiTV都市剧场 576,http://[2409:8087:1020:301:2026::2a]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225689/index.m3u8?fmt=ts2hls
SiTV金色学堂 576,http://[2409:8087:1020:301:2026::20]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225694/index.m3u8?fmt=ts2hls
北京卡酷少儿 576,http://[2409:8087:1070:301:2026::24]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225687/index.m3u8?fmt=ts2hls
广东嘉佳卡通 576,http://[2409:8087:1070:301:2028::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225968/index.m3u8?fmt=ts2hls
影视剧轮播 576,http://[2409:8087:1020:301:2026::2d]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225677/index.m3u8?fmt=ts2hls
影视剧轮播 576,http://[2409:8087:1020:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225678/index.m3u8?fmt=ts2hls
影视剧轮播 576,http://[2409:8087:1020:301:2026::21]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225679/index.m3u8?fmt=ts2hls
影视剧轮播 576,http://[2409:8087:1020:301:2026::2c]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225685/index.m3u8?fmt=ts2hls
影视剧轮播 576,http://[2409:8087:1020:301:2026::1d]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225702/index.m3u8?fmt=ts2hls
影视剧轮播 576,http://[2409:8087:1020:301:2026::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225704/index.m3u8?fmt=ts2hls
影视剧轮播 576,http://[2409:8087:1020:301:2026::15]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225707/index.m3u8?fmt=ts2hls
影视剧轮播 576,http://[2409:8087:1020:301:2026::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225710/index.m3u8?fmt=ts2hls
影视剧轮播 576,http://[2409:8087:1020:301:2026::1a]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225713/index.m3u8?fmt=ts2hls
影视剧轮播 576,http://[2409:8087:1020:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225714/index.m3u8?fmt=ts2hls
影视剧轮播 576,http://[2409:8087:1020:301:2026::24]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225715/index.m3u8?fmt=ts2hls
影视剧轮播 576,http://[2409:8087:1020:301:2026::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225716/index.m3u8?fmt=ts2hls
影视剧轮播 576,http://[2409:8087:1020:301:2026::15]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225718/index.m3u8?fmt=ts2hls
电影 576,http://[2409:8087:1020:301:2026::2c]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225683/index.m3u8?fmt=ts2hls
电影 576,http://[2409:8087:1020:301:2026::2d]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225708/index.m3u8?fmt=ts2hls
电视剧 576,http://[2409:8087:1020:301:2026::2d]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225720/index.m3u8?fmt=ts2hls
内蒙古三佳购物 576,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225873/index.m3u8?fmt=ts2hls
内蒙古农牧 576,http://[2409:8087:1070:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225772/index.m3u8?fmt=ts2hls
内蒙古少儿 576,http://[2409:8087:1020:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225771/index.m3u8?fmt=ts2hls
内蒙古文体娱乐 576,http://[2409:8087:1030:201:2022::2a]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8?fmt=ts2hls
内蒙古新闻综合 576,http://[2409:8087:1070:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8?fmt=ts2hls
内蒙古经济生活 576,http://[2409:8087:1070:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?fmt=ts2hls
内蒙古蒙语卫视 576,http://[2409:8087:1070:301:2026::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225766/index.m3u8?fmt=ts2hls
内蒙古蒙语文化 576,http://[2409:8087:1070:301:2026::1b]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225767/index.m3u8?fmt=ts2hls
东乌综合 576,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8?fmt=ts2hls
丰镇 576,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225871/index.m3u8?fmt=ts2hls
乌兰察布新闻综合 576,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225822/index.m3u8?fmt=ts2hls
乌兰察布生活频道 576,http://[2409:8087:1030:201:2022::2b]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8?fmt=ts2hls
乌兰察布经济生活 576,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225820/index.m3u8?fmt=ts2hls
乌前旗 576,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?fmt=ts2hls
乌后旗 576,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225882/index.m3u8?fmt=ts2hls
二连浩特 576,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225865/index.m3u8?fmt=ts2hls
五原 576,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8?fmt=ts2hls
兴和 576,http://[2409:8087:1030:201:2022::25]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225805/index.m3u8?fmt=ts2hls
兴安盟影视娱乐 576,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225818/index.m3u8?fmt=ts2hls
兴安盟文化旅游 576,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225817/index.m3u8?fmt=ts2hls
兴安盟新闻综合 576,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225816/index.m3u8?fmt=ts2hls
凉城 576,http://[2409:8087:1070:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225928/index.m3u8?fmt=ts2hls
化德 576,http://[2409:8087:1050:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225870/index.m3u8?fmt=ts2hls
卓资 576,http://[2409:8087:1070:301:2026::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225929/index.m3u8?fmt=ts2hls
固阳 576,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225806/index.m3u8?fmt=ts2hls
土左旗 576,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225809/index.m3u8?fmt=ts2hls
多伦 576,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225880/index.m3u8?fmt=ts2hls
扎兰屯 576,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225927/index.m3u8?fmt=ts2hls
托克托 576,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225791/index.m3u8?fmt=ts2hls
正镶白旗 576,http://[2409:8087:1030:201:2022::27]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225784/index.m3u8?fmt=ts2hls
满洲里 576,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225826/index.m3u8?fmt=ts2hls
磴口新闻综合 576,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225883/index.m3u8?fmt=ts2hls
科右中旗 576,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225881/index.m3u8?fmt=ts2hls
科右前旗 576,http://[2409:8087:1030:201:2022::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225807/index.m3u8?fmt=ts2hls
综艺轮播 576,http://[2409:8087:1020:301:2026::2c]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225684/index.m3u8?fmt=ts2hls
聚鲨环球精选 576,http://[2409:8087:1050:301:2026::15]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225861/index.m3u8?fmt=ts2hls
西乌 576,http://[2409:8087:1020:301:2026::1e]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225840/index.m3u8?fmt=ts2hls
通辽城市服务 576,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225823/index.m3u8?fmt=ts2hls
锡盟1 576,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8?fmt=ts2hls
阿右旗 576,http://[2409:8087:1020:301:2026::23]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225841/index.m3u8?fmt=ts2hls
阿巴嘎旗 576,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225801/index.m3u8?fmt=ts2hls
阿拉善新闻综合 576,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225833/index.m3u8?fmt=ts2hls
阿拉善经济生活 576,http://[2409:8087:1050:301:2026::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225834/index.m3u8?fmt=ts2hls
额尔古纳 576,http://[2409:8087:1070:301:2028::11]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225967/index.m3u8?fmt=ts2hls
额济纳 576,http://[2409:8087:1050:301:2026::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225787/index.m3u8?fmt=ts2hls
北京家有购物 576,http://[2409:8087:1050:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225853/index.m3u8?fmt=ts2hls


清水河(垫播) 6M1080,http://[2409:8087:1050:301:2026::17]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225872/index.m3u8?fmt=ts2hls
和林格尔(垫播) 576,http://[2409:8087:1050:301:2026::14]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225800/index.m3u8?fmt=ts2hls
太仆寺旗(垫播) 576,http://[2409:8087:1030:201:2022::27]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225786/index.m3u8?fmt=ts2hls
察右中旗(垫播) 576,http://[2409:8087:1050:301:2026::18]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225869/index.m3u8?fmt=ts2hls
武川(垫播) 576,http://[2409:8087:1030:201:2022::27]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225794/index.m3u8?fmt=ts2hls内蒙古卫视高清,http://[2409:8087:1020:301:2026::17]:80/wh7f454c46tw4043708069_-1128600244/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225676/10000100000000060000000000000713_0.smil/01.m3u8?fmt=ts2hls
内蒙古卫视高清(蒙语),http://[2409:8087:1020:301:2026::21]:80/wh7f454c46tw4050630800_-1848073355/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225705/10000100000000060000000000000743_0.smil/01.m3u8?fmt=ts2hls
内蒙古文化频道高清(蒙语),http://[2409:8087:1070:301:2026::15]:80/wh7f454c46tw4183914254_1795921018/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225876/10000100000000060000000000307694_0.smil/01.m3u8?fmt=ts2hls
内蒙古少儿频道高清,http://[2409:8087:1070:301:2028::15]:80/wh7f454c46tw4183359673_-1909268013/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225874/10000100000000060000000000307696_0.smil/01.m3u8?fmt=ts2hls
内蒙古新闻综合高清,http://[2409:8087:1070:301:2026::1e]:80/wh7f454c46tw4183638595_425248275/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225875/10000100000000060000000000307695_0.smil/01.m3u8?fmt=ts2hls
内蒙古文体娱乐高清,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4184193910_-1511698512/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225877/10000100000000060000000000307693_0.smil/01.m3u8?fmt=ts2hls
内蒙古农牧频道高清,http://[2409:8087:1070:301:2028::18]:80/wh7f454c46tw4184507566_-1978376124/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225878/10000100000000060000000000307692_0.smil/01.m3u8?fmt=ts2hls
内蒙古经济生活高清,http://[2409:8087:1070:301:2028::1d]:80/wh7f454c46tw4184773705_-1979084447/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225879/10000100000000060000000000307691_0.smil/01.m3u8?fmt=ts2hls
内蒙古卫视,http://[2409:8087:1030:301:2025::18]:80/wh7f454c46tw4123234691_-1087736446/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225765/10000100000000060000000000000837_0.smil/01.m3u8?fmt=ts2hls
内蒙古卫视(蒙语),http://[2409:8087:1020:301:2026::25]:80/wh7f454c46tw4123518834_-1472072044/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225766/10000100000000060000000000000838_0.smil/01.m3u8?fmt=ts2hls
内蒙古文化频道(蒙语),http://[2409:8087:1070:301:2026::1f]:80/wh7f454c46tw4123810774_-1909598702/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225767/10000100000000060000000000000839_0.smil/01.m3u8?fmt=ts2hls
内蒙古新闻综合,http://[2409:8087:1070:301:2026::1f]:80/wh7f454c46tw4124104636_-487315788/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225768/10000100000000060000000000000840_0.smil/01.m3u8?fmt=ts2hls
内蒙古经济生活,http://[2409:8087:1070:301:2026::1f]:80/wh7f454c46tw4124394990_584235849/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225769/10000100000000060000000000000841_0.smil/01.m3u8?fmt=ts2hls
内蒙古文体娱乐,http://[2409:8087:1020:301:2026::2c]:80/wh7f454c46tw4124678370_1698072735/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225770/10000100000000060000000000000842_0.smil/01.m3u8?fmt=ts2hls
内蒙古少儿频道,http://[2409:8087:1020:301:2026::1f]:80/wh7f454c46tw4124974011_-115417052/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225771/10000100000000060000000000000843_0.smil/01.m3u8?fmt=ts2hls
内蒙古农牧频道,http://[2409:8087:1070:301:2026::22]:80/wh7f454c46tw4125261883_1795791203/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225772/10000100000000060000000000000844_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·一套,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4129021068_-577849345/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225790/10000100000000060000000000004355_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·二套,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4128728494_324879314/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225789/10000100000000060000000000004352_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·太仆寺旗广播电视台,http://[2409:8087:1030:201:2022::2b]:80/wh7f454c46tw4128144674_-345031186/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225786/10000100000000060000000000004344_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·正镶白旗广播电视台,http://[2409:8087:1030:201:2022::2b]:80/wh7f454c46tw4127570338_-2087695972/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225784/10000100000000060000000000004340_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·正蓝旗广播电视台,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4127857328_-658481804/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225785/10000100000000060000000000004341_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·东乌广播电视台,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4129601312_840818814/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225792/10000100000000060000000000004362_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·阿巴嘎旗广播电视台,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4132197274_-935683807/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225801/10000100000000060000000000004388_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·苏尼特右旗高清,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4142112717_-1207194941/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225839/10000100000000060000000000123092_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·二连浩特广播电视台,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4180738462_573257422/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225865/10000100000000060000000000293457_0.smil/01.m3u8?fmt=ts2hls
内蒙古·包头·新闻综合高清,http://[2409:8087:1020:301:2026::19]:80/wh7f454c46tw4121209918_-446801947/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225737/10000100000000060000000000000774_0.smil/01.m3u8?fmt=ts2hls
内蒙古·包头·生活服务高清,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4121505782_-1424782387/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225738/10000100000000060000000000000775_0.smil/01.m3u8?fmt=ts2hls
内蒙古·包头·经济高清,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4180459103_-928518300/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225864/10000100000000060000000000290253_0.smil/01.m3u8?fmt=ts2hls
内蒙古·包头·固阳广播电视台,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4133625057_-339493659/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225806/10000100000000060000000000004398_0.smil/01.m3u8?fmt=ts2hls
内蒙古·包头·达茂广播电视台高清,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4186270657_629092276/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225884/10000100000000060000000000316825_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼和浩特·都市生活高清,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4132475132_661549366/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225802/10000100000000060000000000004368_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼和浩特·新闻综合高清,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4135924662_573372818/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225814/10000100000000060000000000004371_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼和浩特·影视娱乐高清,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4136211184_-1393296522/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225815/10000100000000060000000000004365_0.smil/01.m3u8?fmt=ts2hls
内蒙古·呼和浩特·托克托广播电视台,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4129303662_1933744924/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225791/10000100000000060000000000004360_0.smil/01.m3u8?fmt=ts2hls
